id,name,gender,name_translit,popularity
35480,Аллабирде,male,Allabirde,0.000000058848954
26306,Аллаверд,male,Allaverd,0.000000058848954
26307,Аллаверен,male,Allaveren,0.000000058848954
26308,Аллагез,male,Allagez,0.000000058848954
12091,Аллагра,female,Allagra,0.000000058848954
35481,Аллагужа,male,Allaguzha,0.000000058848954
35482,Аллагул,male,Allagul,0.000000058848954
26309,Алладин,male,Alladin,0.0000011181302
26310,Алладурды,male,Alladurdy,0.000000058848954
26311,Аллаз,male,Allaz,0.00000023539582
26312,Аллаи,male,Allai,0.000000058848954
26313,Аллаид,male,Allaid,0.000000058848954
1132,Аллаида,female,Allaida,0.000000058848954
1133,Аллаина,female,Allaina,0.000000058848954
26314,Аллак,male,Allak,0.000000058848954
35483,Аллакуат,male,Allakuat,0.000000058848954
26315,Аллакулы,male,Allakuly,0.000000058848954
1134,Аллакярь,female,Allakyar,0.000000058848954
26316,Аллал,male,Allal,0.000000058848954
35484,Аллалияр,male,Allaliyar,0.000000058848954
35485,Аллам,male,Allam,0.00000017654686
26317,Алламурад,male,Allamurad,0.00000017654686
26318,Алламурат,male,Allamurat,0.00000017654686
26319,Аллан,male,Allan,0.0000038840312
12092,Аллана,female,Allana,0.0000004119427
26320,Алланазар,male,Allanazar,0.00000088273435
12093,Аллания,female,Allaniya,0.000000058848954
12094,Алланна,female,Allanna,0.000000058848954
26321,Аллар,male,Allar,0.000000058848954
35486,Аллард,male,Allard,0.000000058848954
12095,Аллат,female,Allat,0.000000058848954
1135,Аллау,female,Allau,0.000000058848954
26322,Аллах,male,Allakh,0.00000047079163
35487,Аллахбахш,male,Allakhbakhsh,0.000000058848954
35488,Аллахберди,male,Allakhberdi,0.0000004119427
35489,Аллахбирде,male,Allakhbirde,0.000000058848954
26323,Аллахверди,male,Allakhverdi,0.0000018243177
26324,Аллахверды,male,Allakhverdy,0.000000058848954
35490,Аллахдад,male,Allakhdad,0.000000058848954
26325,Аллахйяр,male,Allakhyyar,0.000000058848954
35491,Аллахкул,male,Allakhkul,0.000000058848954
35492,Аллахмурад,male,Allakhmurad,0.000000058848954
35493,Аллахузя,male,Allakhuzya,0.000000058848954
26326,Аллаххам,male,Allakhkham,0.000000058848954
26327,Аллахяр,male,Allakhyar,0.00000017654686
35494,Аллаяр,male,Allayar,0.0000011769791
26328,Аллдин,male,Alldin,0.000000058848954
26329,Алле,male,Alle,0.00000017654686
1136,Аллевтина,female,Allevtina,0.000000058848954
35495,Аллеганы,male,Allegany,0.000000058848954
12096,Аллегра,female,Allegra,0.000000058848954
35496,Аллегро,male,Allegro,0.000000058848954
1137,Аллегроина,female,Allegroina,0.000000058848954
1138,Алледия,female,Allediya,0.000000058848954
1139,Аллеина,female,Alleina,0.000000058848954
26330,Аллей,male,Alley,0.000000058848954
1140,Аллектина,female,Allektina,0.000000058848954
1141,Аллемира,female,Allemira,0.000000058848954
26331,Аллен,male,Allen,0.0000017654687
1142,Алленгина,female,Allengina,0.000000058848954
1143,Аллентина,female,Allentina,0.000000058848954
1144,Аллерса,female,Allersa,0.000000058848954
12097,Аллес,female,Alles,0.000000058848954
12098,Аллесандра,female,Allesandra,0.000000058848954
26332,Аллессандро,male,Allessandro,0.000000058848954
1145,Аллефтина,female,Alleftina,0.000000058848954
26333,Аллех,male,Allekh,0.000000058848954
1146,Аллея,female,Alleya,0.000000058848954
12099,Алли,female,Alli,0.0000010004322
1147,Аллида,female,Allida,0.000000058848954
1148,Аллие,female,Allie,0.000000058848954
26334,Аллий,male,Ally,0.000000058848954
26335,Аллик,male,Allik,0.00000011769791
26336,Аллики,male,Alliki,0.000000058848954
26337,Аллим,male,Allim,0.00000011769791
1149,Аллина,female,Allina,0.00000064733854
1150,Аллиса,female,Allisa,0.000000058848954
12100,Аллисия,female,Allisiya,0.000000058848954
12101,Аллисон,female,Allison,0.000000058848954
35497,Аллистер,male,Allister,0.000000058848954
1151,Аллиула,female,Alliula,0.000000058848954
1152,Аллифтина,female,Alliftina,0.000000058848954
1153,Аллия,female,Alliya,0.00000070618745
26338,Аллл,male,Alll,0.000000058848954
1154,Аллла,female,Allla,0.00000035309372
1155,Аллоиза,female,Alloiza,0.000000058848954
26339,Аллоис,male,Allois,0.000000058848954
26340,Аллорий,male,Allory,0.000000058848954
1156,Аллорика,female,Allorika,0.000000058848954
12102,Аллура,female,Allura,0.000000058848954
26341,Аллф,male,Allf,0.00000064733854
26342,Аллык,male,Allyk,0.000000058848954
26343,Аллын,male,Allyn,0.000000058848954
1157,Аллэитта,female,Alleitta,0.000000058848954
12103,Аллюр,female,Allyur,0.000000058848954
1158,Алля,female,Allya,0.00000029424478
26344,Аллям,male,Allyam,0.000000058848954
26345,Аллямдин,male,Allyamdin,0.000000058848954
26346,Алляметдин,male,Allyametdin,0.000000058848954
1159,Аллямша,female,Allyamsha,0.000000058848954
1160,Алма,female,Alma,0.000009062739
1161,Алмабика,female,Almabika,0.000000058848954
12104,Алмагул,female,Almagul,0.0000032955415
1162,Алмагуль,female,Almagul,0.000014947635
12105,Алмажан,female,Almazhan,0.000000058848954
1163,Алмаз,male,Almaz,0.0002569934
1164,Алмаза,female,Almaza,0.00000094158327
26347,Алмазат,male,Almazat,0.000000058848954
35498,Алмазбек,male,Almazbek,0.000044077868
1165,Алмазия,female,Almaziya,0.00000070618745
35499,Алмакай,male,Almakay,0.000000058848954
26348,Алмамбет,male,Almambet,0.0000018243177
26349,Алман,male,Alman,0.000002648203
35500,Алмандар,male,Almandar,0.000000058848954
35501,Алмар,male,Almar,0.000000058848954
1166,Алмара,female,Almara,0.00000064733854
26350,Алмарис,male,Almaris,0.000000058848954
12106,Алмас,female,Almas,0.000014476843
12107,Алмаса,female,Almasa,0.000000058848954
26351,Алмасбек,male,Almasbek,0.0000016477708
26352,Алмаскер,male,Almasker,0.000000058848954
12108,Алмаст,female,Almast,0.00000070618745
26353,Алмасхан,male,Almaskhan,0.0000011181302
26354,Алмат,male,Almat,0.000006708781
35502,Алматай,male,Almatay,0.000000058848954
35503,Алматбек,male,Almatbek,0.000000058848954
35504,Алмахан,male,Almakhan,0.00000070618745
35505,Алмахсит,male,Almakhsit,0.000000058848954
35506,Алмаш,male,Almash,0.0000035309374
26355,Алме,male,Alme,0.000000058848954
1167,Алмеда,female,Almeda,0.000000058848954
26356,Алмедзян,male,Almedzyan,0.000000058848954
1168,Алмера,female,Almera,0.000000058848954
35507,Алмерик,male,Almerik,0.000000058848954
1169,Алмила,female,Almila,0.000000058848954
35508,Алмир,male,Almir,0.00000088273435
1170,Алмира,female,Almira,0.00000064733854
1171,Алмирза,female,Almirza,0.000000058848954
12109,Алмита,female,Almita,0.000000058848954
26357,Алмогомед,male,Almogomed,0.000000058848954
35509,Алмон,male,Almon,0.000000058848954
26358,Алмоханад,male,Almokhanad,0.000000058848954
35510,Алмоч,male,Almoch,0.000000058848954
26359,Алмош,male,Almosh,0.000000058848954
35511,Алмыш,male,Almysh,0.000000058848954
1172,Ална,female,Alna,0.00000058848957
26360,Алнаур,male,Alnaur,0.000000058848954
26361,Алне,male,Alne,0.000000058848954
1173,Алнена,female,Alnena,0.000000058848954
26362,Алнис,male,Alnis,0.000000058848954
1174,Алня,female,Alnya,0.000000058848954
26363,Ало,male,Alo,0.00000035309372
26364,Аловат,male,Alovat,0.000000058848954
26365,Аловсат,male,Alovsat,0.00000064733854
26366,Алод,male,Alod,0.000000058848954
12110,Алоди,female,Alodi,0.000000058848954
1175,Алодия,female,Alodiya,0.000000058848954
26367,Алоександр,male,Aloeksandr,0.00000011769791
26368,Алоелий,male,Aloely,0.000000058848954
1176,Алоида,female,Aloida,0.000000058848954
26369,Алоиз,male,Aloiz,0.000000058848954
1177,Алоиза,female,Aloiza,0.000000058848954
26370,Алоизас,male,Aloizas,0.000000058848954
26371,Алоизий,male,Aloizy,0.000000058848954
1178,Алоизия,female,Aloiziya,0.000000058848954
26372,Алоис,male,Alois,0.000000058848954
26373,Алойдин,male,Aloydin,0.000000058848954
26374,Алойз,male,Aloyz,0.000000058848954
1179,Алойза,female,Aloyza,0.000000058848954
1180,Алойзия,female,Aloyziya,0.000000058848954
26375,Алойс,male,Aloys,0.000000058848954
12111,Алойси,female,Aloysi,0.000000058848954
26376,Алок,male,Alok,0.00000011769791
1181,Алолинария,female,Alolinariya,0.000000058848954
26377,Алом,male,Alom,0.000000058848954
26378,Аломат,male,Alomat,0.000000058848954
26379,Алон,male,Alon,0.00000047079163
1182,Алона,female,Alona,0.000000058848954
1183,Алондра,female,Alondra,0.000000058848954
1184,Алонзия,female,Alonziya,0.000000058848954
35512,Алонзо,male,Alonzo,0.000000058848954
35513,Алоний,male,Alony,0.000000058848954
1185,Алония,female,Aloniya,0.000000058848954
26380,Алонс,male,Alons,0.000000058848954
35514,Алонсо,male,Alonso,0.00000017654686
35515,Алоп,male,Alop,0.000000058848954
12112,Алора,female,Alora,0.000000058848954
1186,Алорина,female,Alorina,0.000000058848954
1187,Алория,female,Aloriya,0.000000058848954
26381,Алорт,male,Alort,0.000000058848954
26382,Алосат,male,Alosat,0.000000058848954
26383,Алоу,male,Alou,0.000000058848954
35516,Алоусиус,male,Alousius,0.000000058848954
12113,Алоха,female,Alokha,0.000000058848954
1188,Алочка,female,Alochka,0.000000058848954
35517,Алп,male,Alp,0.000000058848954
35518,Алпай,male,Alpay,0.00000035309372
35519,Алпак,male,Alpak,0.000000058848954
35520,Алпамыс,male,Alpamys,0.0000010004322
26384,Алпан,male,Alpan,0.000000058848954
12114,Алпана,female,Alpana,0.000000058848954
35521,Алпар,male,Alpar,0.000000058848954
26385,Алпаролаи,male,Alparolai,0.000000058848954
26386,Алпарслан,male,Alparslan,0.000000058848954
26387,Алпаслан,male,Alpaslan,0.000000058848954
35522,Алпат,male,Alpat,0.000000058848954
35523,Алпатий,male,Alpaty,0.000000058848954
26388,Алпаша,male,Alpasha,0.000000058848954
26389,Алпдимир,male,Alpdimir,0.000000058848954
26390,Алпер,male,Alper,0.00000058848957
1189,Алпиина,female,Alpiina,0.000000058848954
35524,Алпин,male,Alpin,0.000000058848954
1190,Алпина,female,Alpina,0.000000058848954
1191,Алпия,female,Alpiya,0.000000058848954
35525,Алпияр,male,Alpiyar,0.000000058848954
1192,Алпият,female,Alpiyat,0.0000014123749
35526,Алптегин,male,Alptegin,0.000000058848954
26391,Алпхан,male,Alpkhan,0.000000058848954
26392,Алпыс,male,Alpys,0.000000058848954
26393,Алпыспай,male,Alpyspay,0.00000017654686
35527,Алрик,male,Alrik,0.000000058848954
35528,Алрой,male,Alroy,0.000000058848954
1193,Алсаада,female,Alsaada,0.000000058848954
26394,Алсаид,male,Alsaid,0.000000058848954
26395,Алсакко,male,Alsakko,0.000000058848954
1194,Алсанаа,female,Alsanaa,0.000000058848954
1195,Алсафа,female,Alsafa,0.000000058848954
12115,Алсина,female,Alsina,0.0000014123749
35529,Алстон,male,Alston,0.000000058848954
1196,Алсу,female,Alsu,0.00039522958
26396,Алсувар,male,Alsuvar,0.000000058848954
26397,Алсудий,male,Alsudy,0.000000058848954
12116,Алсушка,female,Alsushka,0.00000029424478
1197,Алта,female,Alta,0.00000017654686
12117,Алтаана,female,Altaana,0.000000058848954
26398,Алтай,male,Altay,0.0000058848955
35530,Алтамиш,male,Altamish,0.000000058848954
12118,Алтан,female,Altan,0.0000021774113
1198,Алтана,female,Altana,0.000009298135
26399,Алтар,male,Altar,0.000000058848954
35531,Алтаф,male,Altaf,0.000000058848954
12119,Алте,female,Alte,0.000000058848954
26400,Алтеллахет,male,Altellakhet,0.000000058848954
35532,Алтен,male,Alten,0.000000058848954
35533,Алтер,male,Alter,0.00000011769791
26401,Алтермах,male,Altermakh,0.000000058848954
35534,Алтерн,male,Altern,0.000000058848954
1199,Алтея,female,Alteya,0.00000011769791
26402,Алти,male,Alti,0.000000058848954
1200,Алтина,female,Altina,0.000000058848954
12120,Алтинай,female,Altinay,0.00000029424478
12121,Алтия,female,Altiya,0.000000058848954
35535,Алтман,male,Altman,0.00000011769791
26403,Алтме,male,Altme,0.000000058848954
12122,Алтнай,female,Altnay,0.0000022362603
35536,Алтон,male,Alton,0.000000058848954
35537,Алтуг,male,Altug,0.000000058848954
35538,Алтуган,male,Altugan,0.000000058848954
26404,Алтулхай,male,Altulkhay,0.000000058848954
26405,Алтун,male,Altun,0.0000008238854
26406,Алтунбаш,male,Altunbash,0.000000058848954
35539,Алтунташ,male,Altuntash,0.000000058848954
35540,Алтус,male,Altus,0.000000058848954
35541,Алтуфий,male,Altufy,0.000000058848954
35542,Алтух,male,Altukh,0.000000058848954
12123,Алтуша,female,Altusha,0.00000017654686
26407,Алты,male,Alty,0.000000058848954
26408,Алтыбай,male,Altybay,0.00000035309372
12124,Алтын,,Altyn,0.00002371613
1201,Алтына,female,Altyna,0.0000020008645
1202,Алтынай,female,Altynay,0.00007538551
35543,Алтынбай,male,Altynbay,0.00000023539582
12125,Алтынбасак,female,Altynbasak,0.000000058848954
35544,Алтынбек,male,Altynbek,0.000073914285
1203,Алтынбийке,female,Altynbiyke,0.000000058848954
12126,Алтынбика,female,Altynbika,0.000000058848954
12127,Алтынбике,female,Altynbike,0.00000035309372
35545,Алтынбулат,male,Altynbulat,0.00000017654686
35546,Алтынгали,male,Altyngali,0.000000058848954
35547,Алтынгул,male,Altyngul,0.00000070618745
1204,Алтынгуль,female,Altyngul,0.0000027070519
35548,Алтынкай,male,Altynkay,0.000000058848954
1205,Алтынкуль,female,Altynkul,0.00000011769791
12128,Алтынкун,female,Altynkun,0.000000058848954
35549,Алтыннур,male,Altynnur,0.000000058848954
35550,Алтынсары,male,Altynsary,0.000000058848954
35551,Алтынташ,male,Altyntash,0.000000058848954
35552,Алтынтимер,male,Altyntimer,0.000000058848954
26409,Алтынтимир,male,Altyntimir,0.000000058848954
35553,Алтынходжа,male,Altynkhodzha,0.000000058848954
35554,Алтынхужа,male,Altynkhuzha,0.000000058848954
12129,Алтынчач,female,Altynchach,0.00000029424478
35555,Алтынчура,male,Altynchura,0.000000058848954
35556,Алтыншах,male,Altynshakh,0.000000058848954
1206,Алтыншаш,female,Altynshash,0.00000064733854
12130,Алтыньгуль,female,Altyngul,0.000000058848954
12131,Алтыньгюль,female,Altyngyul,0.000000058848954
26410,Алтырь,male,Altyr,0.000000058848954
35557,Алтыш,male,Altysh,0.00000011769791
26411,Алу,male,Alu,0.00000094158327
1207,Алуа,female,Alua,0.0000012358281
12132,Алуаш,female,Aluash,0.00000011769791
1208,Алуда,female,Aluda,0.00000017654686
12133,Алуетта,female,Aluetta,0.000000058848954
1209,Алуиза,female,Aluiza,0.000000058848954
26412,Алуксандр,male,Aluksandr,0.0000048256143
1210,Алуль,female,Alul,0.000000058848954
35558,Алумпий,male,Alumpy,0.000000058848954
35559,Алун,male,Alun,0.000000058848954
1211,Алуна,female,Aluna,0.00000011769791
1212,Алуника,female,Alunika,0.000000058848954
26413,Алуп,male,Alup,0.000000058848954
35560,Алупий,male,Alupy,0.000000058848954
1213,Алура,female,Alura,0.000000058848954
1214,Алуре,female,Alure,0.000000058848954
1215,Алуша,female,Alusha,0.000000058848954
26414,Алф,male,Alf,0.000000058848954
1216,Алфа,female,Alfa,0.00000011769791
1217,Алфаита,female,Alfaita,0.000000058848954
26415,Алфат,male,Alfat,0.000000058848954
26416,Алфей,male,Alfey,0.00000011769791
35561,Алфер,male,Alfer,0.000000058848954
35562,Алферий,male,Alfery,0.000000058848954
1218,Алферита,female,Alferita,0.000000058848954
26417,Алфес,male,Alfes,0.000000058848954
35563,Алфет,male,Alfet,0.000000058848954
35564,Алфеус,male,Alfeus,0.000000058848954
1219,Алфея,female,Alfeya,0.000000058848954
35565,Алфёр,male,Alfer,0.000000058848954
1220,Алфида,female,Alfida,0.00000011769791
1221,Алфие,female,Alfie,0.000000058848954
35566,Алфиз,male,Alfiz,0.000000058848954
1222,Алфиза,female,Alfiza,0.000000058848954
26418,Алфий,male,Alfy,0.000000058848954
35567,Алфин,male,Alfin,0.000000058848954
1223,Алфина,female,Alfina,0.00000035309372
1224,Алфинора,female,Alfinora,0.000000058848954
1225,Алфинтина,female,Alfintina,0.000000058848954
12134,Алфинур,female,Alfinur,0.000000058848954
26419,Алфир,male,Alfir,0.00000017654686
1226,Алфира,female,Alfira,0.0000008238854
1227,Алфиса,female,Alfisa,0.000000058848954
1228,Алфия,female,Alfiya,0.0000032955415
1229,Алфият,female,Alfiyat,0.000000058848954
26420,Алфонс,male,Alfons,0.000000058848954
26421,Алфонсас,male,Alfonsas,0.000000058848954
26422,Алфонсус,male,Alfonsus,0.000000058848954
26423,Алфред,male,Alfred,0.00000047079163
1230,Алфрефа,female,Alfrefa,0.000000058848954
1231,Алфрида,female,Alfrida,0.000000058848954
26424,Алфрит,male,Alfrit,0.00000017654686
26425,Алфтиан,male,Alftian,0.000000058848954
26426,Алфят,male,Alfyat,0.000000058848954
26427,Алхаддин,male,Alkhaddin,0.000000058848954
26428,Алхадир,male,Alkhadir,0.000000058848954
26429,Алхаж,male,Alkhazh,0.000000058848954
35568,Алхаз,male,Alkhaz,0.0000008238854
26430,Алхазур,male,Alkhazur,0.0000031189948
26431,Алхам,male,Alkham,0.00000058848957
26432,Алхан,male,Alkhan,0.00000064733854
26433,Алхас,male,Alkhas,0.0000030601457
1232,Алхасу,female,Alkhasu,0.000000058848954
26434,Алхат,male,Alkhat,0.00000011769791
26435,Алхим,male,Alkhim,0.000000058848954
35569,Алхужа,male,Alkhuzha,0.000000058848954
26436,Алхыман,male,Alkhyman,0.000000058848954
12135,Алцина,female,Altsina,0.000000058848954
35570,Алчагар,male,Alchagar,0.000000058848954
12136,Алчачак,female,Alchachak,0.000000058848954
1233,Алчвеза,female,Alchveza,0.000000058848954
26437,Алче,male,Alche,0.000000058848954
26438,Алчимантас,male,Alchimantas,0.000000058848954
26439,Алчимонтас,male,Alchimontas,0.000000058848954
35571,Алчин,male,Alchin,0.00000011769791
35572,Алчинбай,male,Alchinbay,0.000000058848954
26440,Алчип,male,Alchip,0.000000058848954
12137,Алчира,female,Alchira,0.000000058848954
35573,Алчын,male,Alchyn,0.00000017654686
1234,Алшалада,female,Alshalada,0.000000058848954
26441,Алшарбаджи,male,Alsharbadzhi,0.000000058848954
26442,Алшир,male,Alshir,0.000000058848954
26443,Алшруф,male,Alshruf,0.000000058848954
26444,Алы,male,Aly,0.0000011769791
26445,Алые,male,Alye,0.00000017654686
35574,Алый,male,Aly,0.000000058848954
26446,Алым,male,Alym,0.0000030601457
26447,Алымбек,male,Alymbek,0.000012005187
26448,Алымжон,male,Alymzhon,0.00000011769791
26449,Алымсултан,male,Alymsultan,0.000000058848954
35575,Алып,male,Alyp,0.000000058848954
35576,Алыпарслан,male,Alyparslan,0.000000058848954
35577,Алыпкул,male,Alypkul,0.000000058848954
35578,Алыптай,male,Alyptay,0.000000058848954
35579,Алыпхужа,male,Alypkhuzha,0.000000058848954
35580,Алыр,male,Alyr,0.000000058848954
1235,Алысафа,female,Alysafa,0.000000058848954
26450,Алыскер,male,Alysker,0.000000058848954
26451,Алыто,male,Alyto,0.000000058848954
1236,Алыца,female,Alytsa,0.000000058848954
1237,Алыце,female,Alytse,0.000000058848954
12138,Алыша,female,Alysha,0.000000058848954
26452,Алышан,male,Alyshan,0.00000011769791
26453,Аль,male,Al,0.0000047079166
1238,Альазайза,female,Alyazayza,0.000000058848954
26454,Альатабнех,male,Alyatabnekh,0.000000058848954
26455,Альатавнех,male,Alyatavnekh,0.000000058848954
12139,Альба,female,Alba,0.00000035309372
35581,Альбаб,male,Albab,0.000000058848954
35582,Альбаз,male,Albaz,0.000000058848954
35583,Альбан,male,Alban,0.000000058848954
12140,Альбана,female,Albana,0.000000058848954
35584,Альбано,male,Albano,0.000000058848954
35585,Альбарих,male,Albarikh,0.000000058848954
26456,Альбарт,male,Albart,0.000000058848954
26457,Альбарш,male,Albarsh,0.000000058848954
35586,Альбац,male,Albats,0.000000058848954
26458,Альбберт,male,Albbert,0.000000058848954
26459,Альбдульраззак,male,Albdulrazzak,0.000000058848954
26460,Альбег,male,Albeg,0.000000058848954
26461,Альбек,male,Albek,0.000012122885
1239,Альбена,female,Albena,0.000000058848954
26462,Альбер,male,Alber,0.0000014712239
1240,Альбера,female,Albera,0.00000011769791
26463,Альбергас,male,Albergas,0.000000058848954
26464,Альберд,male,Alberd,0.0000011769791
1241,Альберина,female,Alberina,0.000000058848954
35587,Альберис,male,Alberis,0.000000058848954
35588,Альберих,male,Alberikh,0.000000058848954
26465,Альберт,male,Albert,0.0009241052
1242,Альберта,female,Alberta,0.00000047079163
26466,Альбертас,male,Albertas,0.00000017654686
26467,Альбертес,male,Albertes,0.000000058848954
26468,Альбертин,male,Albertin,0.00000017654686
1243,Альбертина,female,Albertina,0.00000070618745
12141,Альбертине,female,Albertine,0.000000058848954
26469,Альберто,male,Alberto,0.000002648203
26470,Альбертс,male,Alberts,0.000000058848954
1244,Альбета,female,Albeta,0.000000058848954
26471,Альбетр,male,Albetr,0.00000011769791
26472,Альбетрас,male,Albetras,0.000000058848954
1245,Альби,,Albi,0.0000005296406
1246,Альбида,female,Albida,0.000000058848954
35589,Альбиери,male,Albieri,0.000000058848954
26473,Альбий,male,Alby,0.00000011769791
26474,Альбилин,male,Albilin,0.000000058848954
26475,Альбим,male,Albim,0.000000058848954
26476,Альбин,male,Albin,0.0000007650364
1247,Альбина,female,Albina,0.0014901144
26477,Альбинас,male,Albinas,0.00000070618745
12142,Альбинка,female,Albinka,0.0000005296406
26478,Альбинос,male,Albinos,0.000000058848954
26479,Альбинур,,Albinur,0.000000058848954
35590,Альбион,male,Albion,0.00000017654686
1248,Альбира,female,Albira,0.00000088273435
1249,Альбирина,female,Albirina,0.000000058848954
1250,Альбирита,female,Albirita,0.000000058848954
26480,Альбирт,male,Albirt,0.00000023539582
26481,Альбист,male,Albist,0.000000058848954
26482,Альбит,male,Albit,0.000000058848954
1251,Альбита,female,Albita,0.000000058848954
1252,Альбия,female,Albiya,0.00000011769791
26483,Альбо,male,Albo,0.000000058848954
1253,Альбона,female,Albona,0.000000058848954
26484,Альбречет,male,Albrechet,0.000000058848954
12143,Альбус,female,Albus,0.000000058848954
26485,Альбуфаз,male,Albufaz,0.000000058848954
26486,Альбяртас,male,Albyartas,0.000000058848954
1254,Альва,female,Alva,0.000000058848954
26487,Альвап,male,Alvap,0.000000058848954
1255,Альвара,female,Alvara,0.000000058848954
35591,Альварадо,male,Alvarado,0.000000058848954
26488,Альвард,male,Alvard,0.000000058848954
26489,Альварес,male,Alvares,0.00000023539582
35592,Альваро,male,Alvaro,0.000000058848954
26490,Альварт,male,Alvart,0.00000011769791
26491,Альвберт,male,Alvbert,0.000000058848954
1256,Альвелина,female,Alvelina,0.000000058848954
1257,Альвелтина,female,Alveltina,0.000000058848954
26492,Альвентин,male,Alventin,0.000000058848954
1258,Альвентина,female,Alventina,0.000000058848954
26493,Альвер,male,Alver,0.00000017654686
1259,Альвера,female,Alvera,0.000000058848954
26494,Альверд,male,Alverd,0.000000058848954
1260,Альверда,female,Alverda,0.000000058848954
26495,Альверий,male,Alvery,0.000000058848954
12144,Альверна,female,Alverna,0.000000058848954
12145,Альвернис,female,Alvernis,0.000000058848954
35593,Альверо,male,Alvero,0.000000058848954
26496,Альверт,male,Alvert,0.0000008238854
1261,Альверуте,female,Alverute,0.000000058848954
26497,Альверын,male,Alveryn,0.000000058848954
1262,Альвеста,female,Alvesta,0.000000058848954
1263,Альвета,female,Alveta,0.000000058848954
1264,Альветина,female,Alvetina,0.000000058848954
1265,Альветиня,female,Alvetinya,0.000000058848954
1266,Альветта,female,Alvetta,0.00000017654686
1267,Альви,,Alvi,0.0000043548225
26498,Альвиан,male,Alvian,0.0000004119427
1268,Альвиана,female,Alviana,0.000000058848954
26499,Альвиант,male,Alviant,0.000000058848954
26500,Альвид,male,Alvid,0.000000058848954
1269,Альвида,female,Alvida,0.00000017654686
26501,Альвидас,male,Alvidas,0.00000047079163
26502,Альвизи,male,Alvizi,0.000000058848954
26503,Альвий,male,Alvy,0.000000058848954
1270,Альвиль,female,Alvil,0.000000058848954
1271,Альвильда,female,Alvilda,0.000000058848954
26504,Альвим,male,Alvim,0.000000058848954
26505,Альвин,male,Alvin,0.00000029424478
1272,Альвина,female,Alvina,0.000030012967
1273,Альвинтина,female,Alvintina,0.000000058848954
1274,Альвиня,female,Alvinya,0.000000058848954
26506,Альвион,male,Alvion,0.000000058848954
26507,Альвир,male,Alvir,0.00000029424478
1275,Альвира,female,Alvira,0.0000015889218
26508,Альвирт,male,Alvirt,0.00000017654686
35594,Альвис,male,Alvis,0.00000011769791
1276,Альвиса,female,Alvisa,0.000000058848954
1277,Альвисия,female,Alvisiya,0.000000058848954
26509,Альвист,male,Alvist,0.000000058848954
1278,Альвита,female,Alvita,0.000000058848954
1279,Альвитина,female,Alvitina,0.000000058848954
1280,Альвия,female,Alviya,0.00000011769791
26510,Альвиян,male,Alviyan,0.000000058848954
1281,Альвна,female,Alvna,0.000000058848954
1282,Альга,female,Alga,0.000000058848954
26511,Альгард,male,Algard,0.000000058848954
26512,Альгарт,male,Algart,0.000000058848954
1283,Альге,female,Alge,0.000000058848954
1284,Альгелина,female,Algelina,0.000000058848954
26513,Альгемантас,male,Algemantas,0.000000058848954
1285,Альгенина,female,Algenina,0.000000058848954
26514,Альгер,male,Alger,0.000000058848954
26515,Альгерд,male,Algerd,0.000000058848954
26516,Альгердас,male,Algerdas,0.000000058848954
26517,Альгердес,male,Algerdes,0.000000058848954
26518,Альгерт,male,Algert,0.00000011769791
26519,Альгертас,male,Algertas,0.000000058848954
26520,Альгидас,male,Algidas,0.000000058848954
26521,Альгидрас,male,Algidras,0.000000058848954
35595,Альгиз,male,Algiz,0.0000025893542
1286,Альгилина,female,Algilina,0.000000058848954
1287,Альгима,female,Algima,0.000000058848954
1288,Альгиманта,female,Algimanta,0.000000058848954
26522,Альгимантас,male,Algimantas,0.00000064733854
1289,Альгиманте,female,Algimante,0.000000058848954
26523,Альгиметас,male,Algimetas,0.000000058848954
26524,Альгимонтас,male,Algimontas,0.000000058848954
1290,Альгина,female,Algina,0.00000064733854
26525,Альгинантас,male,Alginantas,0.000000058848954
26526,Альгинат,male,Alginat,0.00000011769791
26527,Альгирд,male,Algird,0.000000058848954
26528,Альгирдас,male,Algirdas,0.0000011181302
26529,Альгирдис,male,Algirdis,0.000000058848954
26530,Альгис,male,Algis,0.0000055906507
12146,Альгита,female,Algita,0.000000058848954
26531,Альгонд,male,Algond,0.000000058848954
26532,Альгус,male,Algus,0.000000058848954
1291,Альда,female,Alda,0.0000012946771
35596,Альдаир,male,Aldair,0.000000058848954
1292,Альдана,female,Aldana,0.000000058848954
1293,Альдвина,female,Aldvina,0.000000058848954
35597,Альдегар,male,Aldegar,0.000000058848954
35598,Альден,male,Alden,0.000000058848954
26533,Альдер,male,Alder,0.00000017654686
12147,Альджазира,female,Aldzhazira,0.000000058848954
1294,Альдиана,female,Aldiana,0.000000058848954
26534,Альдий,male,Aldy,0.000000058848954
1295,Альдимира,female,Aldimira,0.000000058848954
26535,Альдин,male,Aldin,0.000000058848954
1296,Альдина,female,Aldina,0.00000035309372
1297,Альдия,female,Aldiya,0.000000058848954
26536,Альдмил,male,Aldmil,0.000000058848954
26537,Альдо,male,Aldo,0.000000058848954
1298,Альдоза,female,Aldoza,0.000000058848954
26538,Альдон,male,Aldon,0.000000058848954
1299,Альдона,female,Aldona,0.00000094158327
26539,Альдонгар,male,Aldongar,0.000000058848954
26540,Альдоний,male,Aldony,0.000000058848954
12148,Альдора,female,Aldora,0.000000058848954
26541,Альдорд,male,Aldord,0.000000058848954
35599,Альдорс,male,Aldors,0.000000058848954
